customer_id,churn_probability,risk_tier
CUST00783,0.9910311465972014,High Risk
CUST00784,0.9765678922367138,High Risk
CUST00785,0.7520135249863173,High Risk
CUST00786,0.9825057479662482,High Risk
CUST00787,0.0,
CUST00788,0.00017135681627921957,Low Risk
CUST00789,0.9897935278147174,High Risk
CUST00790,0.6858493309290261,High Risk
CUST00791,0.0,
CUST00792,0.0,
CUST00793,0.0,
CUST00794,0.9632253103088371,High Risk
CUST00795,0.9705320617603485,High Risk
CUST00796,0.0,
CUST00797,0.0,
CUST00798,0.7244684907884162,High Risk
CUST00799,0.0,
CUST00800,0.0023450099140779903,Low Risk
CUST00801,0.9421982762489456,High Risk
CUST00802,0.0,
CUST00803,0.4359708340443841,Medium Risk
CUST00804,0.005686366148649086,Low Risk
CUST00805,0.3146845839621958,Medium Risk
CUST00806,0.0011056174173176001,Low Risk
CUST00807,0.9846388444477923,High Risk
CUST00808,0.9515532153767883,High Risk
CUST00809,0.0,
CUST00810,0.17675213738267778,Low Risk
CUST00811,0.9691364539908333,High Risk
CUST00812,0.0,
CUST00813,0.020107315836525714,Low Risk
CUST00814,0.0,
CUST00815,0.9936347226632728,High Risk
CUST00816,0.0,
CUST00817,0.7816526125406792,High Risk
CUST00818,0.9886744842941941,High Risk
CUST00819,0.0,
CUST00820,0.5363042403881512,Medium Risk
CUST00821,0.0,
CUST00822,0.9929305943229301,High Risk
CUST00823,0.9680647771422906,High Risk
CUST00824,0.9758696633417167,High Risk
CUST00825,0.9885650553635954,High Risk
CUST00826,0.9864669296617903,High Risk
CUST00827,0.4308353937077025,Medium Risk
CUST00828,0.0,
CUST00829,0.018039157183794036,Low Risk
CUST00830,0.0034144450692907137,Low Risk
CUST00831,0.9498116156242175,High Risk
CUST00832,0.697690073881516,High Risk
CUST00833,0.04330370975231681,Low Risk
CUST00834,0.991102460377792,High Risk
CUST00835,0.011910484405423288,Low Risk
CUST00836,0.11888237699497664,Low Risk
CUST00837,0.9860258119224317,High Risk
CUST00838,0.6220959591643485,High Risk
CUST00839,0.9940499577114624,High Risk
CUST00840,0.9897632570259742,High Risk
CUST00841,0.0,
CUST00842,0.974542067423317,High Risk
CUST00843,0.4817610825574697,Medium Risk
CUST00844,0.7225055218121509,High Risk
CUST00845,0.9836517596820146,High Risk
CUST00846,0.0,
CUST00847,0.17730178222831508,Low Risk
CUST00848,0.9844891731121801,High Risk
CUST00849,0.008212480849753304,Low Risk
CUST00850,0.007894026391204064,Low Risk
CUST00851,0.0019923629829290204,Low Risk
CUST00852,0.01575064329447498,Low Risk
CUST00853,0.00708206007255214,Low Risk
CUST00854,0.0019345377338087848,Low Risk
CUST00855,0.7876321878142896,High Risk
CUST00856,0.0,
CUST00857,0.0028212832994202047,Low Risk
CUST00858,0.9212288449850677,High Risk
CUST00859,0.0,
CUST00860,0.9555205636191048,High Risk
CUST00861,0.0,
CUST00862,0.7010440011201682,High Risk
CUST00863,0.008626626595285654,Low Risk
CUST00864,0.040656385904013825,Low Risk
CUST00865,0.0022143629857701587,Low Risk
CUST00866,5.711060269821312e-05,Low Risk
CUST00867,0.0036364450721318516,Low Risk
CUST00868,0.0022143629857701587,Low Risk
CUST00869,0.0008289203164911843,Low Risk
CUST00870,0.0019923629829290204,Low Risk
CUST00871,0.0,
CUST00872,0.0038161984269159057,Low Risk
CUST00873,0.6072965872912393,High Risk
CUST00874,0.0,
CUST00875,0.1887068101622297,Low Risk
CUST00876,0.976513370886747,High Risk
CUST00877,0.1507494698622644,Low Risk
CUST00878,0.39287728803492733,Medium Risk
CUST00879,0.008083480495068436,Low Risk
CUST00880,0.9643479295155711,High Risk
CUST00881,0.0,
CUST00882,0.0,
CUST00883,0.031008412118019794,Low Risk
CUST00884,0.8276325063098602,High Risk
CUST00885,0.0019923629829290204,Low Risk
CUST00886,0.0,
CUST00887,0.9883562803699061,High Risk
CUST00888,0.0,
CUST00889,0.9918152410164012,High Risk
CUST00890,5.711060269821312e-05,Low Risk
CUST00891,0.9296182238640063,High Risk
CUST00892,0.5500468446254478,Medium Risk
CUST00893,0.8997645331535467,High Risk
CUST00894,0.6633817040307177,High Risk
CUST00895,0.49795855851208837,Medium Risk
CUST00896,0.6611685546583627,High Risk
CUST00897,0.0,
CUST00898,0.9921744931839946,High Risk
CUST00899,0.0022143629857701587,Low Risk
CUST00900,0.9945553101149273,High Risk
CUST00901,0.0012440392706872371,Low Risk
CUST00902,0.9261218637803045,High Risk
CUST00903,0.0,
CUST00904,0.685054405367046,High Risk
CUST00905,0.9946405229279681,High Risk
CUST00906,0.0,
CUST00907,0.0,
CUST00908,0.597471112043639,Medium Risk
CUST00909,0.003095946015822949,Low Risk
CUST00910,5.711060269821312e-05,Low Risk
CUST00911,0.0,
CUST00912,0.5611986973722547,Medium Risk
CUST00913,0.0,
CUST00914,0.0,
CUST00915,0.4604122854720468,Medium Risk
CUST00916,0.9928977049976226,High Risk
CUST00917,0.0,
CUST00918,0.0,
CUST00919,0.0,
CUST00920,0.984462529192678,High Risk
CUST00921,0.0,
CUST00922,0.9821989409895469,High Risk
CUST00923,0.0,
CUST00924,0.0,
CUST00925,0.0,
CUST00926,0.004281806479296289,Low Risk
CUST00927,0.9454866652747227,High Risk
CUST00928,0.5452410683178006,Medium Risk
CUST00929,0.0,
CUST00930,0.9647273726581251,High Risk
CUST00931,0.5477076792686354,Medium Risk
CUST00932,0.0,
CUST00933,0.9913932870307159,High Risk
CUST00934,0.6885215480064423,High Risk
CUST00935,0.97300606387162,High Risk
CUST00936,0.9602128257907221,High Risk
CUST00937,0.9325104139690857,High Risk
CUST00938,0.0,
CUST00939,0.003095946015822949,Low Risk
CUST00940,0.0,
CUST00941,0.0018108200068050354,Low Risk
CUST00942,0.0,
CUST00943,0.003069381163850279,Low Risk
CUST00944,0.008221622770099498,Low Risk
CUST00945,0.9925756718282379,High Risk
CUST00946,0.0034715110400834943,Low Risk
CUST00947,0.01799352913468512,Low Risk
CUST00948,0.97452756298609,High Risk
CUST00949,0.001659598353498815,Low Risk
CUST00950,0.4543232892011595,Medium Risk
CUST00951,0.9854793352682559,High Risk
CUST00952,0.001244039270687237,Low Risk
CUST00953,0.0,
CUST00954,0.0,
CUST00955,0.012130934319177644,Low Risk
CUST00956,0.0,
CUST00957,0.20368929728159194,Low Risk
CUST00958,0.0,
CUST00959,0.0,
CUST00960,0.0,
CUST00961,0.783808830233151,High Risk
CUST00962,0.004711738919705149,Low Risk
CUST00963,0.00022846741897743268,Low Risk
CUST00964,0.0022997810555427517,Low Risk
CUST00965,0.9891036329618033,High Risk
CUST00966,0.7930758114069829,High Risk
CUST00967,0.0,
CUST00968,0.0,
CUST00969,0.0,
CUST00970,0.5409792254137085,Medium Risk
CUST00971,0.9836505570725105,High Risk
CUST00972,0.9906335935596353,High Risk
CUST00973,0.9913225272429728,High Risk
CUST00974,0.21166109899818186,Low Risk
CUST00975,0.9740008575625031,High Risk
CUST00976,0.0011056174173176001,Low Risk
CUST00977,0.18061519140518376,Low Risk
CUST00978,0.0,
CUST00979,0.0013011498733854498,Low Risk
CUST00980,0.0019923629829290204,Low Risk
CUST00981,0.0,
CUST00982,0.0,
CUST00983,0.25439802896954794,Low Risk
CUST00984,0.0,
CUST00985,0.9573632815978549,High Risk
CUST00986,0.0,
CUST00987,0.0008289203164911847,Low Risk
CUST00988,0.9954953683083594,High Risk
CUST00989,0.6711080047666375,High Risk
CUST00990,0.0021350628510296873,Low Risk
CUST00991,0.0,
CUST00992,0.0,
CUST00993,0.9508631616719887,High Risk
CUST00994,0.0,
CUST00995,0.0,
CUST00996,0.0,
CUST00997,0.9864478448817238,High Risk
CUST00998,0.0,
CUST00999,0.0,
CUST01000,0.9379316112283989,High Risk
CUST01001,0.9680263415739102,High Risk
CUST01002,0.025301095152522424,Low Risk
CUST01003,0.001659598353498815,Low Risk
CUST01004,0.980835780474893,High Risk
CUST01005,0.0,
CUST01006,0.0,
CUST01007,0.5486321694243851,Medium Risk
CUST01008,0.022857878606266396,Low Risk
CUST01009,0.0008289203164911843,Low Risk
CUST01010,0.002719375936776127,Low Risk
CUST01011,0.0,
CUST01012,0.6273853237333887,High Risk
CUST01013,0.0,
CUST01014,0.0,
CUST01015,0.9885368215489432,High Risk
CUST01016,0.0,
CUST01017,0.0,
CUST01018,0.0,
CUST01019,0.9883909908166599,High Risk
CUST01020,0.0,
CUST01021,0.002416997213857393,Low Risk
CUST01022,0.0019923629829290204,Low Risk
CUST01023,0.737568770467114,High Risk
CUST01024,0.9956928380304859,High Risk
CUST01025,0.7207693198481759,High Risk
CUST01026,0.0019923629829290204,Low Risk
CUST01027,0.0,
CUST01028,0.995839739531269,High Risk
CUST01029,0.991745733930555,High Risk
CUST01030,0.6637454274341842,High Risk
CUST01031,0.0,
CUST01032,0.0,
CUST01033,0.09201974565152624,Low Risk
CUST01034,0.0,
CUST01035,0.7703782253174295,High Risk
CUST01036,0.0034506273313955906,Low Risk
CUST01037,0.005941987350658528,Low Risk
CUST01038,0.0019923629829290204,Low Risk
CUST01039,0.0,
CUST01040,0.9377338241625608,High Risk
CUST01041,0.0,
CUST01042,0.0019923629829290204,Low Risk
CUST01043,0.0,
CUST01044,0.0,
CUST01045,0.8132719183768774,High Risk
CUST01046,0.7305949344226318,High Risk
CUST01047,0.2118201478062069,Low Risk
CUST01048,0.0,
CUST01049,0.4431155182952844,Medium Risk
CUST01050,0.0,
CUST01051,0.9451379174414167,High Risk
CUST01052,0.9810434163012232,High Risk
CUST01053,0.0,
CUST01054,0.970153648406967,High Risk
CUST01055,0.0,
CUST01056,0.5999726629043615,Medium Risk
CUST01057,0.9564749056267599,High Risk
CUST01058,0.2870037654523456,Low Risk
CUST01059,0.0,
CUST01060,0.0011056174173176001,Low Risk
CUST01061,0.0,
CUST01062,0.0045702892706872365,Low Risk
CUST01063,0.9948864868042671,High Risk
CUST01064,0.055970045675497716,Low Risk
CUST01065,0.0,
CUST01066,0.0,
CUST01067,0.8960692455263282,High Risk
CUST01068,0.0073496566880048375,Low Risk
CUST01069,0.0,
CUST01070,0.0,
CUST01071,0.0,
CUST01072,0.0,
CUST01073,0.0884949211022507,Low Risk
CUST01074,0.0,
CUST01075,0.3268200707019311,Medium Risk
CUST01076,0.0,
CUST01077,0.0,
CUST01078,0.0,
CUST01079,0.0,
CUST01080,0.9606996536243086,High Risk
CUST01081,0.0,
CUST01082,0.0,
CUST01083,0.9898510556189843,High Risk
CUST01084,0.9909494329137237,High Risk
CUST01085,0.9899219709411018,High Risk
CUST01086,0.017627020589494096,Low Risk
CUST01087,0.5879085523799994,Medium Risk
CUST01088,0.0012440392706872371,Low Risk
CUST01089,0.0007650948821161587,Low Risk
CUST01090,0.6716475887561739,High Risk
CUST01091,0.02513193819760863,Low Risk
CUST01092,0.0,
CUST01093,0.03564292194907244,Low Risk
CUST01094,0.004748332086361693,Low Risk
CUST01095,0.0,
CUST01096,0.8037626687557856,High Risk
CUST01097,0.6183771681176151,High Risk
CUST01098,0.00994297683969457,Low Risk
CUST01099,0.0009043637846655792,Low Risk
CUST01100,0.0,
CUST01101,0.9627546594833116,High Risk
CUST01102,0.9597990069000258,High Risk
CUST01103,0.9775692838295881,High Risk
CUST01104,0.003489173891043085,Low Risk
CUST01105,0.4759438878942147,Medium Risk
CUST01106,0.0,
CUST01107,0.002719375936776127,Low Risk
CUST01108,0.0,
CUST01109,0.0,
CUST01110,0.6565295889868775,High Risk
CUST01111,0.0022143629857701587,Low Risk
CUST01112,0.0,
CUST01113,0.9243919475482759,High Risk
CUST01114,0.0,
CUST01115,0.0,
CUST01116,0.0913258924930941,Low Risk
CUST01117,0.9713948214496196,High Risk
CUST01118,0.6255371395238578,High Risk
CUST01119,0.9301730902883556,High Risk
CUST01120,0.0010002771327704044,Low Risk
CUST01121,0.21294848360413596,Low Risk
CUST01122,0.0,
CUST01123,0.7030235818826642,High Risk
CUST01124,0.0009043637846655792,Low Risk
CUST01125,0.0,
CUST01126,0.9586833356843397,High Risk
CUST01127,0.4986695818666561,Medium Risk
CUST01128,0.0,
CUST01129,0.7496976554206652,High Risk
CUST01130,0.005318612982929021,Low Risk
CUST01131,0.20317806092043209,Low Risk
CUST01132,0.0,
CUST01133,0.0,
CUST01134,0.924845126251953,High Risk
CUST01135,0.0,
CUST01136,0.0,
CUST01137,0.0,
CUST01138,0.004097970667186406,Low Risk
CUST01139,0.8687671947739317,High Risk
CUST01140,0.33433084680348346,Medium Risk
CUST01141,0.0,
CUST01142,0.9178123206946351,High Risk
CUST01143,0.9343845595864161,High Risk
CUST01144,0.9594718606354533,High Risk
CUST01145,0.9631572636988333,High Risk
CUST01146,0.33021474831800257,Medium Risk
CUST01147,0.0,
CUST01148,0.0011056174173176001,Low Risk
CUST01149,0.0,
CUST01150,0.2990716802885751,Low Risk
CUST01151,0.9855960236581954,High Risk
CUST01152,0.0,
CUST01153,0.0,
CUST01154,0.0016505495053391256,Low Risk
CUST01155,0.0,
CUST01156,0.8571650819093399,High Risk
CUST01157,0.0,
CUST01158,0.9380290331155234,High Risk
CUST01159,0.25298305467016796,Low Risk
CUST01160,0.014874089853139807,Low Risk
CUST01161,0.0029872781104247205,Low Risk
CUST01162,0.0,
CUST01163,0.0,
CUST01164,0.9851803271118069,High Risk
CUST01165,0.7676577505259935,High Risk
CUST01166,0.00790015531740796,Low Risk
CUST01167,0.003984725965858042,Low Risk
CUST01168,0.0,
CUST01169,0.982872169151423,High Risk
CUST01170,0.45839243703397614,Medium Risk
CUST01171,0.0,
CUST01172,0.0,
CUST01173,0.9895715169772568,High Risk
CUST01174,0.0,
CUST01175,0.0,
CUST01176,0.9913388503653319,High Risk
CUST01177,0.0,
CUST01178,0.8743997678199481,High Risk
CUST01179,0.9404457356228174,High Risk
CUST01180,0.9762677883734764,High Risk
CUST01181,0.9613490672487133,High Risk
CUST01182,0.0,
CUST01183,0.004896000607115073,Low Risk
CUST01184,0.0,
CUST01185,0.9212181796668588,High Risk
CUST01186,0.0,
CUST01187,0.6922804388474948,High Risk
CUST01188,0.013305056618710625,Low Risk
CUST01189,0.0018972585647570495,Low Risk
CUST01190,0.9203235883423276,High Risk
CUST01191,0.0035649214940249724,Low Risk
CUST01192,0.7643955368127608,High Risk
CUST01193,0.9917530054120438,High Risk
CUST01194,0.7664566954900879,High Risk
CUST01195,0.0,
CUST01196,0.0,
CUST01197,0.0,
CUST01198,0.0020469408576896135,Low Risk
CUST01199,0.7141560892768146,High Risk
CUST01200,0.39718968396767607,Medium Risk
CUST01201,0.38502440169175406,Medium Risk
CUST01202,0.9706297867746589,High Risk
CUST01203,0.0,
CUST01204,0.009997540090980443,Low Risk
CUST01205,0.9885773616845782,High Risk
CUST01206,0.9887310923727404,High Risk
CUST01207,0.0009043637846655792,Low Risk
CUST01208,0.003081680439860508,Low Risk
CUST01209,0.5532626657311154,Medium Risk
CUST01210,0.0,
CUST01211,0.004520062486608314,Low Risk
CUST01212,0.9139061585818262,High Risk
CUST01213,0.0,
CUST01214,0.61774203805216,High Risk
CUST01215,0.0,
CUST01216,0.005945038908364429,Low Risk
CUST01217,0.005630830750369172,Low Risk
CUST01218,0.0,
CUST01219,0.010781762719753245,Low Risk
CUST01220,0.39571257719837705,Medium Risk
CUST01221,0.0,
CUST01222,0.0012440392706872371,Low Risk
CUST01223,0.004169358700896294,Low Risk
CUST01224,0.0019923629829290204,Low Risk
CUST01225,0.0,
CUST01226,0.003928374868213577,Low Risk
CUST01227,0.005318612982929021,Low Risk
CUST01228,0.9968579798466269,High Risk
CUST01229,0.5632786384917252,Medium Risk
CUST01230,0.0,
CUST01231,0.0,
CUST01232,0.0,
CUST01233,0.0,
CUST01234,0.3733844977880084,Medium Risk
CUST01235,0.014895007315276385,Low Risk
CUST01236,0.0,
CUST01237,0.17915374717238886,Low Risk
CUST01238,0.003458402256457395,Low Risk
CUST01239,0.0009949151274957003,Low Risk
CUST01240,0.0,
CUST01241,0.9922938344329921,High Risk
CUST01242,0.5533228021784599,Medium Risk
CUST01243,0.9824327840573025,High Risk
CUST01244,0.2515607332079851,Low Risk
CUST01245,0.0,
CUST01246,0.9874046396275239,High Risk
CUST01247,0.946380417723659,High Risk
CUST01248,0.803154925770937,High Risk
CUST01249,0.0,
CUST01250,0.0,
CUST01251,0.00626377253583406,Low Risk
CUST01252,0.9510630224178075,High Risk
CUST01253,0.0,
CUST01254,0.0,
CUST01255,0.005883942541252153,Low Risk
CUST01256,0.001659598353498815,Low Risk
CUST01257,0.01105388388538373,Low Risk
CUST01258,0.0019923629829290204,Low Risk
CUST01259,0.5096235088208853,Medium Risk
CUST01260,0.1527457078731938,Low Risk
CUST01261,0.35484358650296904,Medium Risk
CUST01262,0.9904285425299939,High Risk
CUST01263,0.04238353409750093,Low Risk
CUST01264,0.0,
CUST01265,0.0,
CUST01266,0.9913868306132835,High Risk
CUST01267,0.996328956105798,High Risk
CUST01268,0.5964909627859042,Medium Risk
CUST01269,0.0,
CUST01270,0.9661191019739469,High Risk
CUST01271,0.00332625,Low Risk
CUST01272,0.16919449903018935,Low Risk
CUST01273,0.9914474771270412,High Risk
CUST01274,0.060047760689665185,Low Risk
CUST01275,0.0,
CUST01276,0.0,
CUST01277,0.12109251451201347,Low Risk
CUST01278,0.0,
CUST01279,0.9956550376833504,High Risk
CUST01280,0.0,
CUST01281,0.0,
CUST01282,0.8088477251601738,High Risk
CUST01283,0.19923097288048092,Low Risk
CUST01284,0.6423458740665784,High Risk
CUST01285,0.5765857009897479,Medium Risk
CUST01286,0.9766009891787722,High Risk
CUST01287,0.0,
CUST01288,0.0,
CUST01289,0.0,
CUST01290,0.8918803311999166,High Risk
CUST01291,0.0,
CUST01292,0.7242751013403346,High Risk
CUST01293,0.12969875031640854,Low Risk
CUST01294,0.9721315100363778,High Risk
CUST01295,0.43260064288276523,Medium Risk
CUST01296,0.9863323264390189,High Risk
CUST01297,0.9126031096435567,High Risk
CUST01298,0.9817818402804553,High Risk
CUST01299,0.0,
CUST01300,0.9861830719438194,High Risk
CUST01301,0.0,
CUST01302,0.0066478696286934764,Low Risk
CUST01303,0.001659598353498815,Low Risk
CUST01304,0.008709639527805247,Low Risk
CUST01305,0.0,
CUST01306,0.9946202111346396,High Risk
CUST01307,0.0,
CUST01308,0.7385985122864398,High Risk
CUST01309,0.0,
CUST01310,0.9916673874681072,High Risk
CUST01311,0.0,
CUST01312,0.0,
CUST01313,5.711060269821312e-05,Low Risk
CUST01314,0.6113850767419836,High Risk
CUST01315,0.2501653718266696,Low Risk
CUST01316,0.0013011498733854505,Low Risk
CUST01317,0.0,
CUST01318,0.6512369544561715,High Risk
CUST01319,0.003069381163850279,Low Risk
CUST01320,0.01694287329747888,Low Risk
CUST01321,0.32805781443340865,Medium Risk
CUST01322,0.3931880587453535,Medium Risk
CUST01323,0.5931289378313243,Medium Risk
CUST01324,0.8673399141393016,High Risk
CUST01325,0.7920405862233479,High Risk
CUST01326,0.0,
CUST01327,0.0057117291866449335,Low Risk
CUST01328,0.9742821173969358,High Risk
CUST01329,0.0,
CUST01330,0.0012440392706872367,Low Risk
CUST01331,0.07349950056667814,Low Risk
CUST01332,0.9649367381782586,High Risk
CUST01333,0.8155878241061248,High Risk
CUST01334,0.946586205937725,High Risk
CUST01335,0.6428913570392706,High Risk
CUST01336,0.9824121623045465,High Risk
CUST01337,0.47555690165632586,Medium Risk
CUST01338,0.11601722644966399,Low Risk
CUST01339,0.4735931760091073,Medium Risk
CUST01340,0.37874393060915884,Medium Risk
CUST01341,0.7616380547981575,High Risk
CUST01342,0.969535811794742,High Risk
CUST01343,0.0,
CUST01344,0.900452577300891,High Risk
CUST01345,0.9887798763564157,High Risk
CUST01346,0.015283038985898835,Low Risk
CUST01347,0.7943911644747699,High Risk
CUST01348,0.9788158534655964,High Risk
CUST01349,0.0,
CUST01350,0.009817816451348578,Low Risk
CUST01351,0.0,
CUST01352,0.06885635487908709,Low Risk
CUST01353,0.5960135941737232,Medium Risk
CUST01354,0.0,
CUST01355,0.42146738091722474,Medium Risk
CUST01356,0.0,
CUST01357,0.0,
CUST01358,0.0,
CUST01359,0.36972280821297254,Medium Risk
CUST01360,0.000584938011078871,Low Risk
CUST01361,0.9583679366085377,High Risk
CUST01362,0.9877341183422071,High Risk
CUST01363,0.0,
CUST01364,0.979883270724914,High Risk
CUST01365,0.9734732795680556,High Risk
CUST01366,0.0,
CUST01367,0.9422650282280742,High Risk
CUST01368,0.8912092054538744,High Risk
CUST01369,0.005064996826359167,Low Risk
CUST01370,0.9796603103976264,High Risk
CUST01371,0.0059414048327951045,Low Risk
CUST01372,0.9365304919260599,High Risk
CUST01373,0.0979280550261326,Low Risk
CUST01374,0.0,
CUST01375,0.004584356982389268,Low Risk
CUST01376,0.622466715474021,High Risk
CUST01377,0.08641164030435626,Low Risk
CUST01378,0.6607989690547601,High Risk
CUST01379,0.8524356718722857,High Risk
CUST01380,0.014653579635686854,Low Risk
CUST01381,0.20765983746246286,Low Risk
CUST01382,0.014525913090140029,Low Risk
CUST01383,0.8888274561763009,High Risk
CUST01384,0.9968010346413295,High Risk
CUST01385,0.9131693160172639,High Risk
CUST01386,0.0,
CUST01387,0.7434595805422064,High Risk
CUST01388,0.007458225902133944,Low Risk
CUST01389,0.9567005499807094,High Risk
CUST01390,0.005565204398182937,Low Risk
CUST01391,0.0,
CUST01392,0.0,
CUST01393,0.016823985434290332,Low Risk
CUST01394,0.831533452053746,High Risk
CUST01395,0.003043283302261343,Low Risk
CUST01396,0.0,
CUST01397,0.9497814812444544,High Risk
CUST01398,0.0,
CUST01399,0.5892835240188198,Medium Risk
CUST01400,0.78985965313705,High Risk
CUST01401,0.0,
CUST01402,0.9396294805443032,High Risk
CUST01403,0.0,
CUST01404,0.0,
CUST01405,0.0,
CUST01406,0.0,
CUST01407,0.7521845757255388,High Risk
CUST01408,0.0014791926890599062,Low Risk
CUST01409,0.9897358381441773,High Risk
CUST01410,0.0,
CUST01411,0.8747700603767851,High Risk
CUST01412,0.7766873681683286,High Risk
CUST01413,0.006056227769504583,Low Risk
CUST01414,0.0,
CUST01415,0.9908156580122305,High Risk
CUST01416,0.9667838441930101,High Risk
CUST01417,0.35217612774449303,Medium Risk
CUST01418,0.6445759948558722,High Risk
CUST01419,0.009119519185942917,Low Risk
CUST01420,0.9931332633131298,High Risk
CUST01421,0.9584168061327173,High Risk
CUST01422,0.32214185196597334,Medium Risk
CUST01423,0.9700698934162101,High Risk
CUST01424,0.0,
CUST01425,0.0,
CUST01426,0.0,
CUST01427,0.8556706130058963,High Risk
CUST01428,0.06034556265646098,Low Risk
CUST01429,0.9692133916397161,High Risk
CUST01430,0.9864881824203673,High Risk
CUST01431,0.9830646542423415,High Risk
CUST01432,0.9754544140966134,High Risk
CUST01433,0.0,
CUST01434,0.0,
CUST01435,0.6603851464170625,High Risk
CUST01436,0.0,
CUST01437,0.0,
CUST01438,0.0022442875711760645,Low Risk
CUST01439,0.5266109359494422,Medium Risk
CUST01440,0.0,
CUST01441,0.8154496932475845,High Risk
CUST01442,0.9928508056472556,High Risk
CUST01443,0.9786094642221539,High Risk
CUST01444,0.8700352224190504,High Risk
CUST01445,0.0,
CUST01446,0.004520351653023887,Low Risk
CUST01447,0.5075083746966755,Medium Risk
CUST01448,0.0012440392706872371,Low Risk
CUST01449,0.0,
CUST01450,0.0037360789784976877,Low Risk
CUST01451,0.9824762225821272,High Risk
CUST01452,0.0,
CUST01453,0.0,
CUST01454,0.004302859714615487,Low Risk
CUST01455,0.16894225432714233,Low Risk
CUST01456,0.8867791729860126,High Risk
CUST01457,0.5397873707834304,Medium Risk
CUST01458,0.9932348053091767,High Risk
CUST01459,0.0,
CUST01460,0.0,
CUST01461,0.0,
CUST01462,0.9656448880082138,High Risk
CUST01463,0.0,
CUST01464,0.0,
CUST01465,0.0,
CUST01466,0.9701175598480735,High Risk
CUST01467,0.0020670918046813923,Low Risk
CUST01468,0.9462554126438182,High Risk
CUST01469,0.0,
CUST01470,0.8610205574690561,High Risk
CUST01471,0.9851205999705479,High Risk
CUST01472,0.958546153546724,High Risk
CUST01473,0.9906662870482569,High Risk
CUST01474,0.0,
CUST01475,0.0448178020638627,Low Risk
CUST01476,0.9286510098095448,High Risk
CUST01477,0.986769196851502,High Risk
CUST01478,0.0,
CUST01479,0.5535277137208153,Medium Risk
CUST01480,0.0,
CUST01481,0.0,
CUST01482,0.7845912058563478,High Risk
CUST01483,0.0,
CUST01484,0.0014220820863616928,Low Risk
CUST01485,0.9753287749043202,High Risk
CUST01486,0.0,
CUST01487,0.3812336436294527,Medium Risk
CUST01488,0.0,
CUST01489,0.006291787681279468,Low Risk
CUST01490,0.7936958803450893,High Risk
CUST01491,0.0,
CUST01492,0.9933817338365897,High Risk
CUST01493,0.0,
CUST01494,0.0,
CUST01495,0.0008289203164911847,Low Risk
CUST01496,0.0,
CUST01497,0.6626209408870908,High Risk
CUST01498,0.0,
CUST01499,0.3063795514510446,Medium Risk
CUST01500,0.006442980581264396,Low Risk
CUST01501,0.0,
CUST01502,0.9880186921545692,High Risk
CUST01503,0.9884800556780364,High Risk
CUST01504,0.0,
CUST01505,0.0,
CUST01506,0.0107434902912857,Low Risk
CUST01507,0.12042143851812004,Low Risk
CUST01508,0.9950386890114159,High Risk
CUST01509,0.009022855336474244,Low Risk
CUST01510,0.883082152669693,High Risk
CUST01511,0.0,
CUST01512,0.9918070599098746,High Risk
CUST01513,0.9327670295982767,High Risk
CUST01514,0.9555665133795748,High Risk
CUST01515,0.0,
CUST01516,0.9651598143069202,High Risk
CUST01517,0.4646348505831655,Medium Risk
CUST01518,0.0011056174173176,Low Risk
CUST01519,0.01183802145771202,Low Risk
CUST01520,0.0,
CUST01521,0.0022143629857701587,Low Risk
CUST01522,0.9885208405448296,High Risk
CUST01523,0.0,
CUST01524,0.0034715110400834943,Low Risk
CUST01525,0.8186761362152971,High Risk
CUST01526,0.0,
CUST01527,0.0,
CUST01528,0.9880064705611363,High Risk
CUST01529,0.0,
CUST01530,0.0,
CUST01531,0.0,
CUST01532,0.0,
CUST01533,0.3434207810973322,Medium Risk
CUST01534,0.004061822409657913,Low Risk
CUST01535,0.0,
CUST01536,0.0,
CUST01537,0.0022143629857701587,Low Risk
CUST01538,0.8162266574073371,High Risk
CUST01539,0.5640724204638599,Medium Risk
CUST01540,0.9381918535448303,High Risk
CUST01541,0.9313460884120811,High Risk
CUST01542,0.0,
CUST01543,0.9494740834305371,High Risk
CUST01544,0.0028212832994202047,Low Risk
CUST01545,0.0,
CUST01546,0.0,
CUST01547,0.988569077994704,High Risk
CUST01548,0.7575069631531176,High Risk
CUST01549,0.9378370249570358,High Risk
CUST01550,0.0,
CUST01551,0.0,
CUST01552,0.018459660110519485,Low Risk
CUST01553,0.6136612274593178,High Risk
CUST01554,0.9875235054858527,High Risk
CUST01555,0.0,
CUST01556,0.48732028617632084,Medium Risk
CUST01557,0.18084148984069043,Low Risk
CUST01558,0.0,
CUST01559,0.0,
CUST01560,0.007817713250211971,Low Risk
CUST01561,0.9699136738359069,High Risk
CUST01562,0.0013271158545708442,Low Risk
CUST01563,0.0027652157708164147,Low Risk
CUST01564,0.9924291380371048,High Risk
CUST01565,0.002238954398182937,Low Risk
CUST01566,0.0,
CUST01567,0.9862680997281914,High Risk
CUST01568,0.983351855653425,High Risk
CUST01569,0.0,
CUST01570,0.0,
CUST01571,0.23103660716044783,Low Risk
CUST01572,0.0,
CUST01573,0.9741474954726237,High Risk
CUST01574,0.0,
CUST01575,0.9767035332183966,High Risk
CUST01576,0.07724230404804633,Low Risk
CUST01577,0.01817374285787974,Low Risk
CUST01578,0.0,
CUST01579,0.614448195094888,High Risk
CUST01580,0.012896342800420227,Low Risk
CUST01581,0.0,
